0.57914746
0.59442616
0.5943803
0.6024603
0.6013558
0.60236025
0.61180276
0.61593777
0.61938065
0.6239931
0.6223894
0.62800217
0.6277798
0.6327024
0.6331504
0.6329554
0.63260585
0.63283217
0.6329176
0.6331195
